FatalityId,Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,National Remoteness Areas,SA4 Name 2021,National LGA Name 2021,National Road Type,Christmas Period,Easter Period,Age Group,Day of week,Time of day,Number Fatalities
Fatality6497,20192163,Vic,3,1991,Wednesday,01:15:00.000000000,Single,No,No,No,100,Driver,Male,42,Major Cities of Australia,Melbourne - North West,Hume,National or State Highway,No,No,40_to_64,Weekday,Night,1
Fatality6498,20211020,NSW,6,1990,Thursday,11:50:00.000000000,Single,No,No,No,50,Motorcycle rider,Male,37,Inner Regional Australia,New England and North West,Tamworth Regional,Local Road,No,No,26_to_39,Weekday,Day,1
Fatality6499,20193014,Qld,2,1991,Tuesday,11:00:00.000000000,Single,No,No,No,60,Pedestrian,Female,87,Major Cities of Australia,Gold Coast,Gold Coast,Local Road,No,No,75_or_older,Weekday,Day,1
Fatality6500,20216032,Tas,7,1990,Saturday,09:20:00.000000000,Multiple,No,No,No,100,Driver,Male,18,Outer Regional Australia,South East,Southern Midlands,Sub-arterial Road,No,No,17_to_25,Weekend,Day,1
Fatality6501,20234050,SA,2,1989,Monday,20:50:00.000000000,Single,No,No,No,100,Driver,Male,52,Remote Australia,South Australia - South East,Southern Mallee,Local Road,No,No,40_to_64,Weekday,Night,1
Fatality6502,20151059,NSW,10,1994,Tuesday,19:00:00.000000000,Multiple,No,No,No,60,Motorcycle rider,Male,46,Major Cities of Australia,Sydney - Ryde,Hornsby,Collector Road,No,No,40_to_64,Weekday,Night,1
Fatality6503,20221180,NSW,12,1990,Saturday,21:20:00.000000000,Single,No,No,No,80,Motorcycle rider,Male,54,Inner Regional Australia,Mid North Coast,Mid-Coast,Sub-arterial Road,No,No,40_to_64,Weekend,Night,1
Fatality6504,20181106,NSW,9,1992,Friday,19:20:00.000000000,Single,No,No,No,50,Pedestrian,Female,33,Very Remote Australia,Far West and Orana,Central Darling,Sub-arterial Road,No,No,26_to_39,Weekend,Night,1
Fatality6505,20193159,Qld,7,1991,Sunday,19:00:00.000000000,Multiple,No,No,No,100,Passenger,Female,16,Outer Regional Australia,Cairns,Cairns,National or State Highway,No,No,0_to_16,Weekend,Night,2
Fatality6506,20242245,Vic,9,1989,Friday,12:50:00.000000000,Single,No,No,No,100,Driver,Male,45,Inner Regional Australia,Shepparton,Greater Shepparton,National or State Highway,No,No,40_to_64,Weekday,Day,1
Fatality6507,20241018,NSW,8,1989,Friday,16:30:00.000000000,Multiple,No,No,No,70,Motorcycle rider,Male,23,Major Cities of Australia,Sydney - Inner South West,Canterbury-Bankstown,Arterial Road,No,No,17_to_25,Weekday,Day,1
Fatality6508,20221104,NSW,8,1990,Thursday,21:24:00.000000000,Single,No,No,No,60,Driver,Male,54,Major Cities of Australia,Central Coast,Central Coast,Local Road,No,No,40_to_64,Weekday,Night,1
Fatality6509,20141091,NSW,7,1994,Thursday,21:45:00.000000000,Single,No,No,No,70,Driver,Male,22,Unknown,Unknown,Unknown,Undetermined,No,No,17_to_25,Weekday,Night,1
Fatality6510,20141050,NSW,7,1994,Monday,09:25:00.000000000,Single,No,No,No,50,Pedestrian,Female,79,Unknown,Unknown,Unknown,Undetermined,No,No,75_or_older,Weekday,Day,1
Fatality6511,20211194,NSW,7,1990,Wednesday,14:00:00.000000000,Single,No,No,No,70,Pedestrian,Female,70,Major Cities of Australia,Sydney - Sutherland,Sutherland,Arterial Road,Yes,No,65_to_74,Weekday,Day,1
Fatality6512,20204005,SA,1,1990,Thursday,16:20:00.000000000,Multiple,Yes,No,No,60,Motorcycle rider,Male,23,Major Cities of Australia,Adelaide - South,Marion,Sub-arterial Road,No,No,17_to_25,Weekday,Day,1
Fatality6513,20232001,Vic,3,1989,Tuesday,06:26:00.000000000,Multiple,No,No,No,100,Driver,Male,51,Unknown,Unknown,Unknown,Arterial Road,No,No,40_to_64,Weekday,Day,1
Fatality6514,20207023,NT,11,1991,Saturday,01:00:00.000000000,Single,No,No,No,110,Driver,Male,24,Very Remote Australia,Northern Territory - Outback,Central Desert,Sub-arterial Road,No,No,17_to_25,Weekend,Night,1
Fatality6515,20152223,Vic,11,1994,Thursday,15:30:00.000000000,Single,No,No,No,100,Passenger,Female,74,Outer Regional Australia,North West,Hindmarsh,Arterial Road,No,No,65_to_74,Weekday,Day,2
Fatality6516,20151247,NSW,8,1994,Sunday,15:10:00.000000000,Single,No,No,No,80,Motorcycle rider,Male,53,Major Cities of Australia,Sydney - South West,Liverpool,Arterial Road,No,No,40_to_64,Weekend,Day,1
Fatality6517,20171257,NSW,4,1992,Wednesday,21:00:00.000000000,Single,No,No,No,50,Driver,Male,36,Outer Regional Australia,Far West and Orana,Warrumbungle,Access road,No,No,26_to_39,Weekday,Night,1
Fatality6518,20203239,Qld,12,1991,Friday,18:00:00.000000000,Single,No,No,No,80,Motorcycle rider,Male,29,Major Cities of Australia,Moreton Bay - North,Moreton Bay,Sub-arterial Road,No,No,26_to_39,Weekend,Night,1
Fatality6519,20225106,WA,10,1990,Saturday,12:42:00.000000000,Single,No,No,No,110,Passenger,Female,15,Inner Regional Australia,Unknown,Unknown,Undetermined,No,No,0_to_16,Weekend,Day,1
Fatality6520,20142169,Vic,12,1995,Saturday,23:55:00.000000000,Single,No,No,No,100,Passenger,Male,28,Unknown,Unknown,Unknown,Undetermined,No,No,26_to_39,Weekend,Night,1
Fatality6521,20152184,Vic,12,1994,Tuesday,14:35:00.000000000,Multiple,No,No,No,100,Driver,Male,43,Outer Regional Australia,North West,Ararat,National or State Highway,No,No,40_to_64,Weekday,Day,1
Fatality6522,20152098,Vic,1,1993,Thursday,22:58:00.000000000,Single,No,No,No,60,Pedestrian,Male,36,Major Cities of Australia,Melbourne - Outer East,Knox,Arterial Road,No,No,26_to_39,Weekday,Night,1
Fatality6523,20182031,Vic,12,1992,Thursday,16:12:00.000000000,Multiple,No,No,No,60,Motorcycle rider,Male,28,Inner Regional Australia,Ballarat,Ballarat,Sub-arterial Road,No,No,26_to_39,Weekday,Day,1
Fatality6524,20191035,NSW,8,1991,Thursday,04:51:00.000000000,Multiple,No,No,No,80,Pedal cyclist,Male,40,Major Cities of Australia,Sydney - Outer West and Blue Mountains,Hawkesbury,Arterial Road,No,No,40_to_64,Weekday,Night,2
Fatality6525,20171234,NSW,4,1992,Friday,15:40:00.000000000,Multiple,No,No,No,80,Driver,Male,43,Inner Regional Australia,Mid North Coast,Port Macquarie-Hastings,Arterial Road,No,No,40_to_64,Weekday,Day,1
Fatality6526,20212055,Vic,6,1990,Friday,09:56:00.000000000,Multiple,No,No,No,60,Passenger,Male,1,Major Cities of Australia,Melbourne - Inner,Melbourne,Arterial Road,No,No,0_to_16,Weekday,Day,3
Fatality6527,20142086,Vic,4,1994,Wednesday,18:56:00.000000000,Multiple,No,No,No,80,Driver,Female,88,Unknown,Unknown,Unknown,Undetermined,No,No,75_or_older,Weekday,Night,1
Fatality6528,20191309,NSW,5,1991,Monday,16:00:00.000000000,Single,No,No,No,110,Driver,Male,59,Outer Regional Australia,Murray,Greater Hume,National or State Highway,No,No,40_to_64,Weekday,Day,1
Fatality6529,20211112,NSW,3,1990,Friday,14:45:00.000000000,Single,No,No,Yes,110,Driver,Male,49,Outer Regional Australia,Riverina,Wagga Wagga,National or State Highway,No,No,40_to_64,Weekday,Day,1
Fatality6530,20171105,NSW,5,1992,Friday,08:22:00.000000000,Multiple,No,No,No,100,Driver,Male,63,Outer Regional Australia,Riverina,Leeton,Sub-arterial Road,No,No,40_to_64,Weekday,Day,1
Fatality6531,20152125,Vic,10,1994,Thursday,12:30:00.000000000,Multiple,No,No,No,80,Driver,Male,49,Outer Regional Australia,Hume,Mansfield,National or State Highway,No,No,40_to_64,Weekday,Day,1
Fatality6532,20212202,Vic,2,1990,Saturday,10:00:00.000000000,Multiple,No,Yes,No,80,Driver,Male,66,Inner Regional Australia,North West,Northern Grampians,National or State Highway,No,No,65_to_74,Weekend,Day,1
Fatality6533,20161042,NSW,10,1993,Sunday,03:40:00.000000000,Single,No,No,No,60,Passenger,Male,11,Inner Regional Australia,Sydney - Baulkham Hills and Hawkesbury,Hawkesbury,Arterial Road,No,No,0_to_16,Weekend,Night,1
Fatality6534,20234071,SA,5,1989,Thursday,04:30:00.000000000,Multiple,No,No,No,60,Driver,Male,69,Major Cities of Australia,Adelaide - North,Port Adelaide Enfield,Sub-arterial Road,No,No,65_to_74,Weekday,Night,1
Fatality6535,20193176,Qld,7,1991,Sunday,11:00:00.000000000,Multiple,No,No,No,60,Motorcycle rider,Male,38,Major Cities of Australia,Moreton Bay - North,Moreton Bay,Sub-arterial Road,No,No,26_to_39,Weekend,Day,1
Fatality6536,20161257,NSW,4,1993,Sunday,15:05:00.000000000,Single,No,No,No,60,Pedestrian,Male,33,Major Cities of Australia,Sydney - Parramatta,Fairfield,Arterial Road,No,No,26_to_39,Weekend,Day,1
Fatality6537,20155080,WA,3,1993,Wednesday,14:45:00.000000000,Multiple,No,No,Yes,110,Driver,Male,37,Very Remote Australia,Western Australia - Outback (North),Port Hedland,National or State Highway,No,No,26_to_39,Weekday,Day,1
Fatality6538,20152028,Vic,12,1994,Saturday,12:10:00.000000000,Single,No,No,No,100,Passenger,Female,27,Inner Regional Australia,Hume,Strathbogie,Sub-arterial Road,No,No,26_to_39,Weekend,Day,1
Fatality6539,20144037,SA,2,1994,Saturday,06:50:00.000000000,Single,No,No,No,110,Passenger,Female,14,Inner Regional Australia,Barossa - Yorke - Mid North,Adelaide Plains,National or State Highway,No,No,0_to_16,Weekend,Day,2
Fatality6540,20203098,Qld,1,1990,Sunday,18:00:00.000000000,Single,No,No,No,100,Driver,Female,39,Inner Regional Australia,Wide Bay,Fraser Coast,Local Road,No,No,26_to_39,Weekend,Night,1
Fatality6541,20193134,Qld,7,1991,Friday,08:00:00.000000000,Single,No,No,No,80,Driver,Male,41,Major Cities of Australia,Sunshine Coast,Sunshine Coast,Sub-arterial Road,No,No,40_to_64,Weekday,Day,1
Fatality6542,20202139,Vic,10,1991,Sunday,04:40:00.000000000,Single,No,No,No,80,Driver,Male,56,Inner Regional Australia,Ballarat,Moorabool,Arterial Road,No,No,40_to_64,Weekend,Night,1
Fatality6543,20201104,NSW,12,1991,Monday,18:40:00.000000000,Multiple,No,No,No,70,Driver,Male,26,Major Cities of Australia,Newcastle and Lake Macquarie,Newcastle,Arterial Road,No,No,26_to_39,Weekday,Night,1
Fatality6544,20152103,Vic,12,1994,Saturday,18:10:00.000000000,Single,No,No,No,50,Pedestrian,Male,36,Outer Regional Australia,Latrobe - Gippsland,East Gippsland,Local Road,No,No,26_to_39,Weekend,Night,1
Fatality6545,20183193,Qld,9,1992,Tuesday,09:00:00.000000000,Multiple,No,No,No,80,Driver,Male,22,Major Cities of Australia,Brisbane - South,Brisbane,Sub-arterial Road,No,No,17_to_25,Weekday,Day,1
Fatality6546,20241117,NSW,8,1989,Monday,21:40:00.000000000,Multiple,No,No,No,80,Passenger,Male,17,Major Cities of Australia,Sydney - Baulkham Hills and Hawkesbury,Hawkesbury,Arterial Road,No,No,17_to_25,Weekday,Night,2
Fatality6547,20153214,Qld,11,1994,Friday,01:00:00.000000000,Single,No,No,No,50,Driver,Male,39,Unknown,Unknown,Unknown,Undetermined,No,No,26_to_39,Weekday,Night,1
Fatality6548,20171024,NSW,4,1992,Saturday,23:15:00.000000000,Single,No,No,No,100,Driver,Male,23,Outer Regional Australia,New England and North West,Narrabri,Sub-arterial Road,No,No,17_to_25,Weekend,Night,1
Fatality6549,20171134,NSW,3,1992,Wednesday,13:50:00.000000000,Single,No,No,Yes,100,Driver,Male,48,Outer Regional Australia,Riverina,Narrandera,National or State Highway,No,No,40_to_64,Weekday,Day,1
Fatality6550,20173075,Qld,6,1992,Tuesday,16:00:00.000000000,Single,No,No,No,100,Driver,Male,45,Outer Regional Australia,Mackay - Isaac - Whitsunday,Isaac,National or State Highway,No,No,40_to_64,Weekday,Day,1
Fatality6551,20213146,Qld,5,1990,Wednesday,00:00:00.000000000,Multiple,No,No,No,100,Driver,Female,26,Outer Regional Australia,Townsville,Townsville,National or State Highway,No,No,26_to_39,Weekday,Night,2
Fatality6552,20184053,SA,11,1992,Saturday,08:30:00.000000000,Multiple,No,No,No,110,Driver,Male,29,Outer Regional Australia,South Australia - South East,Naracoorte Lucindale,Collector Road,No,No,26_to_39,Weekend,Day,1
Fatality6553,20241185,NSW,8,1989,Saturday,01:30:00.000000000,Single,No,No,No,80,Driver,Male,36,Inner Regional Australia,Richmond - Tweed,Ballina,Local Road,No,No,26_to_39,Weekend,Night,4
Fatality6554,20233042,Qld,3,1989,Wednesday,04:00:00.000000000,Single,No,No,No,80,Pedestrian,Male,47,Major Cities of Australia,Logan - Beaudesert,Logan,Local Road,No,No,40_to_64,Weekday,Night,1
Fatality6555,20231001,NSW,2,1989,Monday,12:12:00.000000000,Single,No,No,No,110,Driver,Male,55,Major Cities of Australia,Sydney - Outer West and Blue Mountains,Penrith,National or State Highway,No,No,40_to_64,Weekday,Day,1
Fatality6556,20205104,WA,1,1990,Friday,01:25:00.000000000,Single,No,No,No,50,Passenger,Female,15,Major Cities of Australia,Mandurah,Murray,Local Road,No,No,0_to_16,Weekday,Night,1
Fatality6557,20143115,Qld,3,1994,Friday,16:00:00.000000000,Single,No,No,No,100,Driver,Male,61,Unknown,Unknown,Unknown,Undetermined,No,No,40_to_64,Weekday,Day,1
Fatality6558,20241238,NSW,9,1989,Friday,14:55:00.000000000,Single,No,No,No,100,Driver,Male,76,Inner Regional Australia,Coffs Harbour - Grafton,Coffs Harbour,Sub-arterial Road,No,No,75_or_older,Weekday,Day,1
Fatality6559,20221103,NSW,1,1989,Saturday,15:20:00.000000000,Single,No,No,No,60,Driver,Female,55,Outer Regional Australia,New England and North West,Armidale Regional,Arterial Road,No,No,40_to_64,Weekend,Day,1
Fatality6560,20151013,NSW,2,1993,Friday,16:40:00.000000000,Single,No,No,No,100,Driver,Female,31,Inner Regional Australia,Central West,Bathurst Regional,National or State Highway,No,No,26_to_39,Weekday,Day,1
Fatality6561,20157025,NT,12,1994,Thursday,14:00:00.000000000,Single,No,No,No,110,Passenger,Male,32,Remote Australia,Northern Territory - Outback,West Daly,Access road,No,No,26_to_39,Weekday,Day,1
Fatality6562,20142167,Vic,6,1994,Monday,05:20:00.000000000,Single,No,No,No,80,Driver,Male,26,Unknown,Unknown,Unknown,Undetermined,No,No,26_to_39,Weekend,Night,1
Fatality6563,20171144,NSW,3,1992,Saturday,07:35:00.000000000,Multiple,No,No,Yes,110,Driver,Male,41,Outer Regional Australia,New England and North West,Moree Plains,National or State Highway,No,No,40_to_64,Weekend,Day,2
Fatality6564,20143013,Qld,4,1994,Tuesday,06:00:00.000000000,Single,No,No,No,100,Driver,Male,18,Unknown,Unknown,Unknown,Undetermined,No,No,17_to_25,Weekday,Day,2
Fatality6565,20222155,Vic,8,1990,Tuesday,06:24:00.000000000,Multiple,No,No,Yes,100,Driver,Male,19,Inner Regional Australia,Latrobe - Gippsland,South Gippsland,National or State Highway,No,No,17_to_25,Weekday,Day,1
Fatality6566,20163237,Qld,10,1993,Thursday,14:00:00.000000000,Multiple,No,No,Yes,110,Driver,Male,88,Unknown,Unknown,Unknown,Undetermined,No,No,75_or_older,Weekday,Day,1
Fatality6567,20243003,Qld,12,1989,Saturday,12:00:00.000000000,Multiple,No,No,No,100,Passenger,Female,78,Inner Regional Australia,Ipswich,Somerset,Local Road,No,No,75_or_older,Weekend,Day,1
Fatality6568,20172239,Vic,12,1993,Monday,15:36:00.000000000,Multiple,No,No,No,60,Motorcycle rider,Male,33,Major Cities of Australia,Melbourne - South East,Greater Dandenong,Arterial Road,No,No,26_to_39,Weekday,Day,1
Fatality6569,20165060,WA,4,1993,Saturday,02:15:00.000000000,Single,No,No,No,100,Driver,Female,22,Inner Regional Australia,Perth - South East,Serpentine-Jarrahdale,Local Road,No,No,17_to_25,Weekend,Night,1
Fatality6570,20191146,NSW,4,1991,Friday,14:25:00.000000000,Single,No,No,No,100,Driver,Male,85,Outer Regional Australia,Riverina,Cootamundra-Gundagai,Arterial Road,No,No,75_or_older,Weekday,Day,1
Fatality6571,20175118,WA,12,1993,Friday,18:15:00.000000000,Single,No,No,No,50,Motorcycle rider,Male,25,Major Cities of Australia,Perth - North West,Wanneroo,Undetermined,No,No,17_to_25,Weekend,Night,1
Fatality6572,20163180,Qld,4,1993,Tuesday,06:00:00.000000000,Multiple,No,No,No,100,Pedal cyclist,Male,63,Unknown,Unknown,Unknown,Undetermined,No,No,40_to_64,Weekday,Day,1
Fatality6573,20171135,NSW,5,1992,Sunday,17:34:00.000000000,Single,No,No,No,110,Pedestrian,Female,27,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,National or State Highway,No,No,26_to_39,Weekend,Day,2
Fatality6574,20183143,Qld,10,1992,Sunday,19:00:00.000000000,Multiple,No,No,No,60,Passenger,Male,41,Major Cities of Australia,Brisbane - South,Brisbane,National or State Highway,No,No,40_to_64,Weekend,Night,2
Fatality6575,20202165,Vic,9,1991,Thursday,13:40:00.000000000,Single,No,No,No,40,Pedestrian,Female,1,Major Cities of Australia,Mornington Peninsula,Mornington Peninsula,Local Road,No,No,0_to_16,Weekday,Day,1
Fatality6576,20163233,Qld,8,1993,Saturday,19:00:00.000000000,Single,No,No,No,100,Driver,Male,23,Unknown,Unknown,Unknown,Undetermined,No,No,17_to_25,Weekend,Night,1
Fatality6577,20212129,Vic,7,1990,Thursday,16:10:00.000000000,Multiple,No,No,No,80,Motorcycle rider,Male,42,Major Cities of Australia,Melbourne - North West,Hume,Arterial Road,No,No,40_to_64,Weekday,Day,1
Fatality6578,20233221,Qld,7,1989,Sunday,22:00:00.000000000,Single,No,No,No,100,Driver,Female,20,Inner Regional Australia,Darling Downs - Maranoa,Southern Downs,Sub-arterial Road,Yes,No,17_to_25,Weekend,Night,1
Fatality6579,20182080,Vic,11,1992,Saturday,22:49:00.000000000,Single,No,No,No,80,Driver,Male,20,Inner Regional Australia,Mornington Peninsula,Mornington Peninsula,Arterial Road,No,No,17_to_25,Weekend,Night,1
Fatality6580,20153077,Qld,9,1994,Wednesday,19:00:00.000000000,Multiple,No,No,No,100,Driver,Female,44,Unknown,Unknown,Unknown,Undetermined,No,No,40_to_64,Weekday,Night,1
Fatality6581,20141270,NSW,1,1994,Sunday,19:17:00.000000000,Single,No,No,No,50,Motorcycle rider,Male,43,Unknown,Unknown,Unknown,Undetermined,No,No,40_to_64,Weekend,Night,1
Fatality6582,20193026,Qld,3,1991,Friday,21:00:00.000000000,Multiple,No,No,No,100,Driver,Male,47,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba,National or State Highway,No,No,40_to_64,Weekend,Night,1
Fatality6583,20242019,Vic,12,1989,Saturday,18:39:00.000000000,Multiple,No,No,No,100,Driver,Female,78,Outer Regional Australia,Warrnambool and South West,Glenelg,National or State Highway,No,No,75_or_older,Weekend,Night,1
Fatality6584,20152195,Vic,9,1994,Friday,16:05:00.000000000,Multiple,No,Yes,No,40,Pedal cyclist,Male,26,Major Cities of Australia,Melbourne - Inner,Moreland,Arterial Road,No,No,26_to_39,Weekday,Day,1
Fatality6585,20232214,Vic,5,1989,Tuesday,18:35:00.000000000,Multiple,No,No,No,80,Motorcycle rider,Male,22,Major Cities of Australia,Melbourne - Outer East,Maroondah,Sub-arterial Road,No,No,17_to_25,Weekday,Night,1
Fatality6586,20191077,NSW,4,1991,Saturday,17:10:00.000000000,Single,No,No,No,100,Driver,Male,25,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,Sub-arterial Road,No,No,17_to_25,Weekend,Day,1
Fatality6587,20191281,NSW,7,1991,Sunday,23:00:00.000000000,Multiple,No,No,No,70,Driver,Male,40,Major Cities of Australia,Sydney - Sutherland,Sutherland,Arterial Road,No,No,40_to_64,Weekend,Night,1
Fatality6588,20142051,Vic,6,1994,Friday,15:45:00.000000000,Single,No,No,No,100,Driver,Male,85,Unknown,Unknown,Unknown,Undetermined,No,No,75_or_older,Weekday,Day,2
Fatality6589,20234090,SA,3,1989,Thursday,19:47:00.000000000,Single,No,No,No,80,Pedestrian,Male,51,Major Cities of Australia,Adelaide - North,Playford,National or State Highway,No,No,40_to_64,Weekday,Night,1
Fatality6590,20141203,NSW,2,1994,Thursday,17:15:00.000000000,Multiple,No,No,No,60,Driver,Female,65,Unknown,Unknown,Unknown,Undetermined,No,No,65_to_74,Weekday,Day,1
Fatality6591,20216031,Tas,6,1990,Friday,15:20:00.000000000,Multiple,No,No,No,100,Passenger,Female,75,Outer Regional Australia,Launceston and North East,West Tamar,National or State Highway,No,No,75_or_older,Weekday,Day,2
Fatality6592,20194103,SA,4,1991,Sunday,23:20:00.000000000,Single,No,No,No,80,Driver,Female,56,Major Cities of Australia,Adelaide - South,Onkaparinga,Local Road,No,No,40_to_64,Weekend,Night,1
Fatality6593,20172153,Vic,1,1992,Thursday,07:00:00.000000000,Multiple,No,No,No,60,Pedal cyclist,Male,51,Major Cities of Australia,Melbourne - Inner,Port Phillip,Arterial Road,No,No,40_to_64,Weekday,Day,1
Fatality6594,20243269,Qld,10,1989,Saturday,16:00:00.000000000,Single,No,No,No,80,Driver,Male,73,Inner Regional Australia,Sunshine Coast,Noosa,Sub-arterial Road,No,No,65_to_74,Weekend,Day,1
Fatality6595,20162055,Vic,4,1993,Tuesday,15:55:00.000000000,Multiple,No,No,No,80,Passenger,Female,81,Major Cities of Australia,Melbourne - West,Wyndham,Undetermined,No,No,75_or_older,Weekday,Day,1
Fatality6596,20213213,Qld,4,1990,Sunday,07:00:00.000000000,Single,No,No,No,100,Motorcycle rider,Male,62,Outer Regional Australia,Wide Bay,Bundaberg,Sub-arterial Road,No,No,40_to_64,Weekend,Day,1
Fatality6597,20225082,WA,12,1990,Sunday,19:51:00.000000000,Single,No,No,No,100,Motorcycle rider,Male,55,Major Cities of Australia,Unknown,Unknown,Undetermined,No,No,40_to_64,Weekend,Night,1
